rgi_id,index_right,auto_term,lake_level,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-05-01435,719,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01436,720,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01437,721,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01438,722,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01439,723,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01440,724,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01441,725,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01442,726,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01443,727,1,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01444,728,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01445,729,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01446,730,1,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01447,731,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01448,732,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01449,733,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01450,734,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01451,735,1,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01452,736,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01453,737,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01454,738,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01455,739,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01456,740,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01457,741,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01458,742,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,dry calving?
RGI2000-v7.0-G-05-01459,743,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01460,744,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01461,745,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01462,746,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01463,747,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01464,748,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01465,749,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01466,750,9,0,LE07_L1TP_014009_20000808_20200917_02_T1,2000-08-08,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01467,751,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01468,752,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01469,753,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01470,754,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01471,755,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01472,756,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01473,757,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01474,758,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01475,759,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01476,760,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01477,761,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01478,762,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01479,763,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01480,764,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01481,765,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01482,766,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01483,767,1,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01484,768,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01485,769,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01486,770,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01487,771,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01488,772,2,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,lake
RGI2000-v7.0-G-05-01489,773,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01490,774,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01491,775,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01492,776,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01493,777,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01494,778,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01495,779,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01496,780,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01497,781,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01498,782,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01499,783,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01500,784,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01501,785,9,3,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01502,786,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01503,787,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,lake
RGI2000-v7.0-G-05-01504,788,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01505,789,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01506,790,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01507,791,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01508,792,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01509,793,9,2,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01510,794,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01511,795,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01512,796,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01513,797,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01514,798,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01515,799,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01516,800,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01517,801,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01518,802,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01519,803,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01520,804,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01521,805,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01522,806,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01523,807,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01524,808,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01525,809,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01526,810,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01527,811,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01528,812,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01529,813,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01530,814,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01531,815,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01532,816,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01533,817,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01534,818,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01535,819,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01536,820,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01537,821,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01538,822,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01539,823,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01540,824,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01541,825,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01542,826,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01543,827,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01544,828,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01545,829,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01546,830,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01547,831,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01548,832,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01549,833,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01550,834,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01551,835,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01552,836,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01553,837,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01554,838,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01555,839,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01556,840,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01557,841,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01558,842,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01559,843,2,3,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01560,844,9,0,LE07_L1TP_010010_20000828_20200917_02_T1,2000-08-28,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01561,845,2,3,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01562,846,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01563,847,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01564,848,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01565,849,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01566,850,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01567,851,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01568,852,9,3,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01569,853,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01570,854,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01571,855,9,3,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01572,856,9,0,LE07_L1TP_010010_20000828_20200917_02_T1,2000-08-28,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01573,857,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01574,858,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01575,859,9,3,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01576,860,9,3,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01577,861,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01578,862,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01579,863,9,3,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01580,864,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01581,865,9,0,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-01582,866,9,3,LE07_L1TP_012010_20000826_20200918_02_T1,2000-08-26,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
