rgi_id,lake_terminating_level,image_id,image_date,inventory_doi,contributor,comments
RGI2000-v7.0-G-15-08964,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3063,Agarwal,NA
RGI2000-v7.0-G-15-08965,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3064,Agarwal,NA
RGI2000-v7.0-G-15-08966,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3065,Agarwal,NA
RGI2000-v7.0-G-15-08967,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3066,Agarwal,NA
RGI2000-v7.0-G-15-08968,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3067,Agarwal,NA
RGI2000-v7.0-G-15-08969,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3068,Agarwal,NA
RGI2000-v7.0-G-15-08970,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3069,Agarwal,NA
RGI2000-v7.0-G-15-08971,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3070,Agarwal,NA
RGI2000-v7.0-G-15-08972,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3071,Agarwal,NA
RGI2000-v7.0-G-15-08973,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3072,Agarwal,NA
RGI2000-v7.0-G-15-08974,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3073,Agarwal,NA
RGI2000-v7.0-G-15-08975,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3074,Agarwal,NA
RGI2000-v7.0-G-15-08976,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3075,Agarwal,NA
RGI2000-v7.0-G-15-08977,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3076,Agarwal,NA
RGI2000-v7.0-G-15-08978,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3077,Agarwal,NA
RGI2000-v7.0-G-15-08979,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3078,Agarwal,NA
RGI2000-v7.0-G-15-08980,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3079,Agarwal,NA
RGI2000-v7.0-G-15-08981,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3080,Agarwal,NA
RGI2000-v7.0-G-15-08982,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3081,Agarwal,NA
RGI2000-v7.0-G-15-08983,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3082,Agarwal,NA
RGI2000-v7.0-G-15-08984,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3083,Agarwal,NA
RGI2000-v7.0-G-15-08985,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3084,Agarwal,NA
RGI2000-v7.0-G-15-08986,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3085,Agarwal,NA
RGI2000-v7.0-G-15-08987,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3086,Agarwal,NA
RGI2000-v7.0-G-15-08988,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3087,Agarwal,NA
RGI2000-v7.0-G-15-08989,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3088,Agarwal,NA
RGI2000-v7.0-G-15-08990,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3089,Agarwal,NA
RGI2000-v7.0-G-15-08991,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3090,Agarwal,NA
RGI2000-v7.0-G-15-08992,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3091,Agarwal,NA
RGI2000-v7.0-G-15-08993,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3092,Agarwal,NA
RGI2000-v7.0-G-15-08994,3,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3093,Agarwal,NA
RGI2000-v7.0-G-15-08995,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3094,Agarwal,NA
RGI2000-v7.0-G-15-08996,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3095,Agarwal,NA
RGI2000-v7.0-G-15-08997,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3096,Agarwal,NA
RGI2000-v7.0-G-15-08998,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3097,Agarwal,NA
RGI2000-v7.0-G-15-08999,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3098,Agarwal,NA
RGI2000-v7.0-G-15-09000,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3099,Agarwal,NA
RGI2000-v7.0-G-15-09001,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3100,Agarwal,NA
RGI2000-v7.0-G-15-09002,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3101,Agarwal,NA
RGI2000-v7.0-G-15-09003,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3102,Agarwal,NA
RGI2000-v7.0-G-15-09004,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3103,Agarwal,NA
RGI2000-v7.0-G-15-09005,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3104,Agarwal,NA
RGI2000-v7.0-G-15-09006,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3105,Agarwal,NA
RGI2000-v7.0-G-15-09007,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3106,Agarwal,NA
RGI2000-v7.0-G-15-09008,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3107,Agarwal,NA
RGI2000-v7.0-G-15-09009,3,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3108,Agarwal,NA
RGI2000-v7.0-G-15-09010,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3109,Agarwal,NA
RGI2000-v7.0-G-15-09011,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3110,Agarwal,NA
RGI2000-v7.0-G-15-09012,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3111,Agarwal,NA
RGI2000-v7.0-G-15-09013,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3112,Agarwal,NA
RGI2000-v7.0-G-15-09014,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3113,Agarwal,NA
RGI2000-v7.0-G-15-09015,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3114,Agarwal,NA
RGI2000-v7.0-G-15-09016,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3115,Agarwal,NA
RGI2000-v7.0-G-15-09017,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3116,Agarwal,NA
RGI2000-v7.0-G-15-09018,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3117,Agarwal,NA
RGI2000-v7.0-G-15-09019,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3118,Agarwal,NA
RGI2000-v7.0-G-15-09020,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3119,Agarwal,NA
RGI2000-v7.0-G-15-09021,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3120,Agarwal,NA
RGI2000-v7.0-G-15-09022,3,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3121,Agarwal,NA
RGI2000-v7.0-G-15-09023,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3122,Agarwal,NA
RGI2000-v7.0-G-15-09024,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3123,Agarwal,NA
RGI2000-v7.0-G-15-09025,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3124,Agarwal,NA
RGI2000-v7.0-G-15-09026,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3125,Agarwal,NA
RGI2000-v7.0-G-15-09027,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3126,Agarwal,NA
RGI2000-v7.0-G-15-09028,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3127,Agarwal,NA
RGI2000-v7.0-G-15-09029,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3128,Agarwal,NA
RGI2000-v7.0-G-15-09030,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3129,Agarwal,NA
RGI2000-v7.0-G-15-09031,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3130,Agarwal,NA
RGI2000-v7.0-G-15-09032,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3131,Agarwal,NA
RGI2000-v7.0-G-15-09033,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3132,Agarwal,NA
RGI2000-v7.0-G-15-09034,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3133,Agarwal,NA
RGI2000-v7.0-G-15-09035,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3134,Agarwal,NA
RGI2000-v7.0-G-15-09036,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3135,Agarwal,NA
RGI2000-v7.0-G-15-09037,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3136,Agarwal,NA
RGI2000-v7.0-G-15-09038,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3137,Agarwal,NA
RGI2000-v7.0-G-15-09039,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3138,Agarwal,NA
RGI2000-v7.0-G-15-09040,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3139,Agarwal,NA
RGI2000-v7.0-G-15-09041,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3140,Agarwal,NA
RGI2000-v7.0-G-15-09042,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3141,Agarwal,NA
RGI2000-v7.0-G-15-09043,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3142,Agarwal,NA
RGI2000-v7.0-G-15-09044,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3143,Agarwal,NA
RGI2000-v7.0-G-15-09045,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3144,Agarwal,NA
RGI2000-v7.0-G-15-09046,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3145,Agarwal,NA
RGI2000-v7.0-G-15-09047,2,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3146,Agarwal,NA
RGI2000-v7.0-G-15-09048,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3147,Agarwal,NA
RGI2000-v7.0-G-15-09049,3,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3148,Agarwal,NA
RGI2000-v7.0-G-15-09050,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3149,Agarwal,NA
RGI2000-v7.0-G-15-09051,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3150,Agarwal,NA
RGI2000-v7.0-G-15-09052,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3151,Agarwal,NA
RGI2000-v7.0-G-15-09053,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3152,Agarwal,NA
RGI2000-v7.0-G-15-09054,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3153,Agarwal,NA
RGI2000-v7.0-G-15-09055,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3154,Agarwal,NA
RGI2000-v7.0-G-15-09056,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3155,Agarwal,NA
RGI2000-v7.0-G-15-09057,1,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3156,Agarwal,NA
RGI2000-v7.0-G-15-09058,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3157,Agarwal,NA
RGI2000-v7.0-G-15-09059,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3158,Agarwal,NA
RGI2000-v7.0-G-15-09060,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3159,Agarwal,NA
RGI2000-v7.0-G-15-09061,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3160,Agarwal,NA
RGI2000-v7.0-G-15-09062,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3161,Agarwal,NA
RGI2000-v7.0-G-15-09063,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3162,Agarwal,NA
RGI2000-v7.0-G-15-09064,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3163,Agarwal,NA
RGI2000-v7.0-G-15-09065,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3164,Agarwal,NA
RGI2000-v7.0-G-15-09066,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3165,Agarwal,NA
RGI2000-v7.0-G-15-09067,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3166,Agarwal,NA
RGI2000-v7.0-G-15-09068,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3167,Agarwal,NA
RGI2000-v7.0-G-15-09069,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3168,Agarwal,NA
RGI2000-v7.0-G-15-09070,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3169,Agarwal,NA
RGI2000-v7.0-G-15-09071,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3170,Agarwal,NA
RGI2000-v7.0-G-15-09072,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3171,Agarwal,NA
RGI2000-v7.0-G-15-09073,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3172,Agarwal,NA
RGI2000-v7.0-G-15-09074,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3173,Agarwal,NA
RGI2000-v7.0-G-15-09075,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3174,Agarwal,NA
RGI2000-v7.0-G-15-09076,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3175,Agarwal,NA
RGI2000-v7.0-G-15-09077,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3176,Agarwal,NA
RGI2000-v7.0-G-15-09078,3,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3177,Agarwal,NA
RGI2000-v7.0-G-15-09079,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3178,Agarwal,NA
RGI2000-v7.0-G-15-09080,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3179,Agarwal,NA
RGI2000-v7.0-G-15-09081,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3180,Agarwal,NA
RGI2000-v7.0-G-15-09082,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3181,Agarwal,NA
RGI2000-v7.0-G-15-09083,1,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3182,Agarwal,NA
RGI2000-v7.0-G-15-09084,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3183,Agarwal,NA
RGI2000-v7.0-G-15-09085,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3184,Agarwal,NA
RGI2000-v7.0-G-15-09086,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3185,Agarwal,NA
RGI2000-v7.0-G-15-09087,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3186,Agarwal,NA
RGI2000-v7.0-G-15-09088,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3187,Agarwal,NA
RGI2000-v7.0-G-15-09089,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3188,Agarwal,NA
RGI2000-v7.0-G-15-09090,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3189,Agarwal,NA
RGI2000-v7.0-G-15-09091,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3190,Agarwal,NA
RGI2000-v7.0-G-15-09092,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3191,Agarwal,NA
RGI2000-v7.0-G-15-09093,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3192,Agarwal,NA
RGI2000-v7.0-G-15-09094,2,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3193,Agarwal,NA
RGI2000-v7.0-G-15-09095,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3194,Agarwal,NA
RGI2000-v7.0-G-15-09096,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3195,Agarwal,NA
RGI2000-v7.0-G-15-09097,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3196,Agarwal,NA
RGI2000-v7.0-G-15-09098,2,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3197,Agarwal,NA
RGI2000-v7.0-G-15-09099,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3198,Agarwal,NA
RGI2000-v7.0-G-15-09100,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3199,Agarwal,NA
RGI2000-v7.0-G-15-09101,3,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3200,Agarwal,NA
RGI2000-v7.0-G-15-09102,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3201,Agarwal,NA
RGI2000-v7.0-G-15-09103,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3202,Agarwal,NA
RGI2000-v7.0-G-15-09104,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3203,Agarwal,NA
RGI2000-v7.0-G-15-09105,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3204,Agarwal,NA
RGI2000-v7.0-G-15-09106,1,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3205,Agarwal,NA
RGI2000-v7.0-G-15-09107,1,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3206,Agarwal,NA
RGI2000-v7.0-G-15-09108,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3207,Agarwal,NA
RGI2000-v7.0-G-15-09109,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3208,Agarwal,NA
RGI2000-v7.0-G-15-09110,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3209,Agarwal,NA
RGI2000-v7.0-G-15-09111,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3210,Agarwal,NA
RGI2000-v7.0-G-15-09112,1,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3211,Agarwal,NA
RGI2000-v7.0-G-15-09113,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3212,Agarwal,NA
RGI2000-v7.0-G-15-09114,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3213,Agarwal,NA
RGI2000-v7.0-G-15-09115,3,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3214,Agarwal,NA
RGI2000-v7.0-G-15-09116,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3215,Agarwal,NA
RGI2000-v7.0-G-15-09117,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3216,Agarwal,NA
RGI2000-v7.0-G-15-09118,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3217,Agarwal,NA
RGI2000-v7.0-G-15-09119,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3218,Agarwal,NA
RGI2000-v7.0-G-15-09120,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3219,Agarwal,NA
RGI2000-v7.0-G-15-09121,0,LE07_L1TP_139041_20001226_20200917_02_T1,12/26/2000 0:00,https://doi.org/10.5194/essd-12-2169-3220,Agarwal,NA
